"label","value","chain","chainValue","parentLabel","parentValue","gasUSD","gasUSDPctChange","transactions","transactionsPctChange","activeAddresses","activeAddressesPctChange"
"0xb790558fb93732a24d164b2908510f1925e08e19","0xb790558fb93732a24d164b2908510f1925e08e19","Ethereum","ethereum","","","7.001299515861331","1694.0495104997472","7","600.000000","4","300.000000"
"0xe46c5678a9221b642042b3c7429b262ee5ca0e57","0xe46c5678a9221b642042b3c7429b262ee5ca0e57","Ethereum","ethereum","","","6.998587329372735","","5","","4",""
"0xf41170b9f938e549309c9dd0486e4168b0ec5f2b","0xf41170b9f938e549309c9dd0486e4168b0ec5f2b","Ethereum","ethereum","","","6.998333403165229","1265.6449177665727","8","300.000000","1","0.000000"
"0xf7408ad63d24729b2456d80e909c0331ed8889b9","0xf7408ad63d24729b2456d80e909c0331ed8889b9","Ethereum","ethereum","","","6.997823207877342","1800.4074218995868","6","500.000000","2","100.000000"
"0x2521fedc0dda06e55336ce349dd39e638258ff15","0x2521fedc0dda06e55336ce349dd39e638258ff15","Ethereum","ethereum","","","6.9974781292523005","","7","","3",""
"0xee46c0f064f2c74bde8881343ca06d599680c54e","0xee46c0f064f2c74bde8881343ca06d599680c54e","Ethereum","ethereum","","","6.997340897824585","","5","","1",""
"0x726c8f0630175dc0024a503dac01041d95670659","0x726c8f0630175dc0024a503dac01041d95670659","Ethereum","ethereum","","","6.997094605740071","","8","","4",""
"0xcd9601e44dff7ae03cd3271ea7fdd0365c078879","0xcd9601e44dff7ae03cd3271ea7fdd0365c078879","Ethereum","ethereum","","","6.996505957165516","","3","","1",""
"0x598fc8d620f29d517d47201249c160fd6f1d6546","0x598fc8d620f29d517d47201249c160fd6f1d6546","Ethereum","ethereum","","","6.9955581641567575","","4","","4",""
"0xe067f4c6d9adc97c60352add8646c58ac4121728","0xe067f4c6d9adc97c60352add8646c58ac4121728","Ethereum","ethereum","","","6.995465943383723","793.3918303061997","4","300.000000","1","0.000000"
"0x15cf91716447b9ba203293e4b4e39366d6bf159c","0x15cf91716447b9ba203293e4b4e39366d6bf159c","Ethereum","ethereum","","","6.995136456519117","","5","","4",""
"0x06bbcf2e7d451a797854e3ec1fbaee8d2b7ac1e8","0x06bbcf2e7d451a797854e3ec1fbaee8d2b7ac1e8","Ethereum","ethereum","","","6.994931015497318","","5","","1",""
"0xfdcc8aff007890cd3cf0be646be50898d3914835","0xfdcc8aff007890cd3cf0be646be50898d3914835","Ethereum","ethereum","","","6.994823799848612","73.69808460089216","14","16.666667","7","133.333333"
"0x05b08fbacc4db5890f15b72280401e4ad963259a","0x05b08fbacc4db5890f15b72280401e4ad963259a","Ethereum","ethereum","","","6.993624070453873","","4","","4",""
"0x8394ccdb4ba736770b4020b060794a4cc69cdaf6","0x8394ccdb4ba736770b4020b060794a4cc69cdaf6","Ethereum","ethereum","","","6.9935736648902225","368.1230073730322","6","100.000000","6","100.000000"
"0x7dadf987f949b555640c6ed8eb5a43f7bb1200f0","0x7dadf987f949b555640c6ed8eb5a43f7bb1200f0","Ethereum","ethereum","","","6.992583306670413","2453.6074138366153","5","400.000000","5","400.000000"
"0x23d2b622f005b8f078bf76b5be5b13aaa872472d","0x23d2b622f005b8f078bf76b5be5b13aaa872472d","Ethereum","ethereum","","","6.992081696750494","","7","","5",""
"0x4336e7804070c88073709ad6461a81f588657707","0x4336e7804070c88073709ad6461a81f588657707","Ethereum","ethereum","","","6.989766715238946","926.0594397533704","7","250.000000","1","0.000000"
"0x9fe7a5d3f36a9755af6a346a543088638bea0856","0x9fe7a5d3f36a9755af6a346a543088638bea0856","Ethereum","ethereum","","","6.989656978330586","2410.790502197427","4","300.000000","3","200.000000"
"0x1ff1be1b950662266426a6bc6b652f4c0b7daf7b","0x1ff1be1b950662266426a6bc6b652f4c0b7daf7b","Ethereum","ethereum","","","6.989625778993281","","6","","6",""
"0x1aa3ba57378d78daf33fa877fddd959606bb7df1","0x1aa3ba57378d78daf33fa877fddd959606bb7df1","Ethereum","ethereum","","","6.988809904773177","78.61787878726047","6","-57.142857","1","0.000000"
"0x90f729f31e20c58b93a7092f1e10bdae9cc4d82b","0x90f729f31e20c58b93a7092f1e10bdae9cc4d82b","BNB Chain","bsc","","","6.988598679279621","-12.18660353932213","56","250.000000","1","0.000000"
"0x507865f05dd80317817a475336cf609649228d6f","0x507865f05dd80317817a475336cf609649228d6f","Ethereum","ethereum","","","6.987737747527473","","5","","2",""
"0x657b6bab62ee0d64d49376bcafbdeb6f4d2e85bc","0x657b6bab62ee0d64d49376bcafbdeb6f4d2e85bc","Ethereum","ethereum","","","6.987504887543245","1113.448289109752","9","350.000000","2","0.000000"
"0xe70a01f6cdb2cab08966c939bbb924e8e17fdbb7","0xe70a01f6cdb2cab08966c939bbb924e8e17fdbb7","Ethereum","ethereum","","","6.986687081977685","","3","","2",""
"0xc5a35c6c7dbbe66d26ba607aade7964634bff62f","0xc5a35c6c7dbbe66d26ba607aade7964634bff62f","Ethereum","ethereum","","","6.98667522638064","1132.649216968356","6","200.000000","5","150.000000"
"0x9e8a56742074baa6427263dde537fd3454d6e140","0x9e8a56742074baa6427263dde537fd3454d6e140","Ethereum","ethereum","","","6.986455031015902","","13","","1",""
"0x96e112e1ca059469bd088ec6b45b8132a7206307","0x96e112e1ca059469bd088ec6b45b8132a7206307","Ethereum","ethereum","","","6.98618359436049","","5","","1",""
"0xcfa2fc7c92e7ae7225f2d2c05b21068482074ea4","0xcfa2fc7c92e7ae7225f2d2c05b21068482074ea4","Ethereum","ethereum","","","6.985496344683744","","8","","6",""
"0xe67821b76985007b4cf744b0f045c8933b3e91d9","0xe67821b76985007b4cf744b0f045c8933b3e91d9","Ethereum","ethereum","","","6.98193443910474","","6","","1",""
"0x76bfc79dbb9da45b5b3fe3c948c67595ecb816fd","0x76bfc79dbb9da45b5b3fe3c948c67595ecb816fd","Ethereum","ethereum","","","6.981202841595925","2309.4409641804773","5","400.000000","4","300.000000"
"0xd3156f12b1211fbf4a3f503f47dce3fdcaf40248","0xd3156f12b1211fbf4a3f503f47dce3fdcaf40248","Ethereum","ethereum","","","6.9796780002792005","","7","","7",""
"0xd824f385ad5ed32af0eb980ddf2209add05939f4","0xd824f385ad5ed32af0eb980ddf2209add05939f4","Ethereum","ethereum","","","6.979032068706825","1448.0453517601882","4","300.000000","1","0.000000"
"0xa73d6762a075800e4498e9e508ab13bc9ea14455","0xa73d6762a075800e4498e9e508ab13bc9ea14455","Ethereum","ethereum","","","6.978796909029276","","5","","2",""
"0x546341548a34887b34da20dfafcd8d4e898de88a","0x546341548a34887b34da20dfafcd8d4e898de88a","Ethereum","ethereum","","","6.976373198735464","","5","","2",""
"0xbc551de36c13bb2a6bc469814627b72837e571a0","0xbc551de36c13bb2a6bc469814627b72837e571a0","Ethereum","ethereum","","","6.975895635915763","2471.70841587","6","500.000000","4","300.000000"
"0xb1e079854268985431935ce53aa54c8e1722fa0d","0xb1e079854268985431935ce53aa54c8e1722fa0d","Base","base","","","6.975428693336336","","123","","123",""
"0x577b5319cb3f5a4975ff9bc0a0cd7e32d54787ef","0x577b5319cb3f5a4975ff9bc0a0cd7e32d54787ef","Ethereum","ethereum","","","6.973910608834968","","6","","5",""
"0x0ccd440c210869f18ad995d922974a27dd2abfdc","0x0ccd440c210869f18ad995d922974a27dd2abfdc","Ethereum","ethereum","","","6.973612579161876","","9","","2",""
"0xe14e32d1d7c6fc64f8b53345da75bc22e7d4b150","0xe14e32d1d7c6fc64f8b53345da75bc22e7d4b150","Ethereum","ethereum","","","6.9715047799139","2338.962554036003","4","300.000000","4","300.000000"
"0x52b02caf23e38c58c607140d84c2baa48068e2e3","0x52b02caf23e38c58c607140d84c2baa48068e2e3","Ethereum","ethereum","","","6.970699282815982","","1","","1",""
"FreezerV2","0x770d42578a1b941de7aef0b057cb8f437f0e3e69","BNB Chain","bsc","Grizzly Fi","grizzly_fi","6.970599894823","102.49121356764415","27","92.857143","22","69.230769"
"0xfc96fb84fa9282a4b650f43a7a910e79ff92f15d","0xfc96fb84fa9282a4b650f43a7a910e79ff92f15d","Ethereum","ethereum","","","6.96949735035542","555.9230397045152","7","75.000000","1","-75.000000"
"0x6d2506cd5b9a3c8902652dec149281c48790b392","0x6d2506cd5b9a3c8902652dec149281c48790b392","Ethereum","ethereum","","","6.968642267775172","","4","","3",""
"0x583cf7c16f39ce31f006b011c593f1ac726eda7b","0x583cf7c16f39ce31f006b011c593f1ac726eda7b","Ethereum","ethereum","","","6.965891336554829","","2","","2",""
"0x1a29938bc4b8b885fdea2c8852903e33b4b67087","0x1a29938bc4b8b885fdea2c8852903e33b4b67087","Ethereum","ethereum","","","6.965857760597823","","3","","1",""
"0xda9ba67f681b14ec1e88a518ede7b7b9e18c201f","0xda9ba67f681b14ec1e88a518ede7b7b9e18c201f","Ethereum","ethereum","","","6.96572245931273","","6","","1",""
"0x2fe51d89b21fb243bb26d04f625875660c93fc68","0x2fe51d89b21fb243bb26d04f625875660c93fc68","Ethereum","ethereum","","","6.965630841880005","","5","","1",""
"0x4084b21ea17c47473cd63b7de33c37aed52d07be","0x4084b21ea17c47473cd63b7de33c37aed52d07be","Ethereum","ethereum","","","6.965129368531999","2415.725172344539","8","700.000000","1","0.000000"
"0xe776482a0f03edb7d3a07bcd3ea4917f80921d30","0xe776482a0f03edb7d3a07bcd3ea4917f80921d30","Arbitrum","arbitrum","","","6.960420657569278","","100","","17",""
"0xb71a6b2b638287d2ce6e1d5828a8f39dd4a88046","0xb71a6b2b638287d2ce6e1d5828a8f39dd4a88046","Ethereum","ethereum","","","6.958568835689302","","5","","3",""
"0x9d3a866ac94612386db477ccdd9798973bef315a","0x9d3a866ac94612386db477ccdd9798973bef315a","BNB Chain","bsc","","","6.958226785347999","75.07020023186794","5","400.000000","2","100.000000"
"0xe8c27743a3b9e37d6569c9754cbf2494893d7d8d","0xe8c27743a3b9e37d6569c9754cbf2494893d7d8d","Ethereum","ethereum","","","6.957057919945088","","9","","4",""
"0xdf04318ee3f84393228ccaa7ced16c505c16bfd8","0xdf04318ee3f84393228ccaa7ced16c505c16bfd8","Ethereum","ethereum","","","6.95700181597064","","4","","2",""
"0x81f243ccdb8f7898931a97512b1be8fa86a8f868","0x81f243ccdb8f7898931a97512b1be8fa86a8f868","Ethereum","ethereum","","","6.9563213106079385","1483.763327582042","5","150.000000","3","200.000000"
"0x069a62b051fba536c373e96a566365fe1abc4be4","0x069a62b051fba536c373e96a566365fe1abc4be4","Ethereum","ethereum","","","6.955687503085694","","7","","2",""
"0xec7c59a7182710e95e0294be50214a99d3f2b89f","0xec7c59a7182710e95e0294be50214a99d3f2b89f","Ethereum","ethereum","","","6.954596967777832","","4","","4",""
"0x70c344f5318a80eb0a0f542da2a7be943e344486","0x70c344f5318a80eb0a0f542da2a7be943e344486","Ethereum","ethereum","","","6.953083209096945","","1","","1",""
"0x0957e1e279eb9cb994215a4fc60b9611a73d18f7","0x0957e1e279eb9cb994215a4fc60b9611a73d18f7","BNB Chain","bsc","","","6.952811630792088","6091.0257286944625","73","1360.000000","1","0.000000"
"0xc1405c8e8c285d98719c6e9dbe9ea8e3466912b8","0xc1405c8e8c285d98719c6e9dbe9ea8e3466912b8","Ethereum","ethereum","","","6.952072990700971","","6","","6",""
"0x2b5b1ed3d2c90b723853194dbe11bbce6fbf9a1b","0x2b5b1ed3d2c90b723853194dbe11bbce6fbf9a1b","Ethereum","ethereum","","","6.9518063856428975","","4","","1",""
"0xa1b964dcdc848831782b5f6d546d1531c11a6a7b","0xa1b964dcdc848831782b5f6d546d1531c11a6a7b","Ethereum","ethereum","","","6.951548965179463","","6","","6",""
"0x568d19f28d550127577f3c371fc22a5514054968","0x568d19f28d550127577f3c371fc22a5514054968","Ethereum","ethereum","","","6.951409153642313","2923.20836734527","6","500.000000","1","0.000000"
"0xcd7b10f09d46e2a386f01e2f4728c123d7895feb","0xcd7b10f09d46e2a386f01e2f4728c123d7895feb","Ethereum","ethereum","","","6.951218264841941","387.10954665248744","15","150.000000","1","0.000000"
"0xb2ee8e0b2569ae665b1a1f0a9514c11502cdc530","0xb2ee8e0b2569ae665b1a1f0a9514c11502cdc530","Ethereum","ethereum","","","6.95087796076691","","5","","5",""
"0x2e23834f663927adf27e2cf7b086e2b66e6fdd37","0x2e23834f663927adf27e2cf7b086e2b66e6fdd37","Ethereum","ethereum","","","6.950784021968605","","3","","3",""
"0x1fc6861c8fa0b19311b13be3a7be165db7e430f6","0x1fc6861c8fa0b19311b13be3a7be165db7e430f6","Ethereum","ethereum","","","6.950141816031471","980.4682067168021","6","200.000000","6","200.000000"
"0xd29c6bf773174b2609c7bb743fc484178277ce70","0xd29c6bf773174b2609c7bb743fc484178277ce70","Ethereum","ethereum","","","6.949609639689117","385.4975107738144","9","50.000000","1","0.000000"
"0x73e8d37f046ad7f3fe8f3a3383ddb267bb10520e","0x73e8d37f046ad7f3fe8f3a3383ddb267bb10520e","Ethereum","ethereum","","","6.948114311812411","","4","","4",""
"0x9f794f8a7af108d6edccea45a1ade0149ea944c3","0x9f794f8a7af108d6edccea45a1ade0149ea944c3","Ethereum","ethereum","","","6.9450107200398135","1158.6339236188235","7","600.000000","2","100.000000"
"0xfa8c037657881f968fa0b527a8236d195844b8bd","0xfa8c037657881f968fa0b527a8236d195844b8bd","Ethereum","ethereum","","","6.944360735162935","686.4563263723695","4","33.333333","1","0.000000"
"0xd73d7042f67d2081bf3e709934c48433542ebe4a","0xd73d7042f67d2081bf3e709934c48433542ebe4a","Ethereum","ethereum","","","6.943267726491448","437.00237469768297","10","100.000000","6","50.000000"
"0xb73d33e458a2d9fbe941425a23923a05ba061adf","0xb73d33e458a2d9fbe941425a23923a05ba061adf","Ethereum","ethereum","","","6.942811420723747","1114.8497312623383","11","450.000000","1","-50.000000"
"0xb81cd8b21f682521744dbde3017008ae97bf74f2","0xb81cd8b21f682521744dbde3017008ae97bf74f2","Ethereum","ethereum","","","6.941310147655046","","5","","4",""
"0xae8b54bc158b346f49a83d807948dd783ad54d49","0xae8b54bc158b346f49a83d807948dd783ad54d49","Ethereum","ethereum","","","6.9399306917222825","1065.021744222518","6","200.000000","2","100.000000"
"0xbecd4bbf48d30b64898d865c812fe66ba0567c01","0xbecd4bbf48d30b64898d865c812fe66ba0567c01","Ethereum","ethereum","","","6.939292404434982","1901.7472863617393","11","1000.000000","2","100.000000"
"0xa13e19140eb6eb907595b7713698aef514865798","0xa13e19140eb6eb907595b7713698aef514865798","Ethereum","ethereum","","","6.938470898536459","532.9262997703852","6","100.000000","2","0.000000"
"0xa1a66212d980c16c92fab451283907aee024e239","0xa1a66212d980c16c92fab451283907aee024e239","Ethereum","ethereum","","","6.937971763994709","65.4683584028759","15","25.000000","2","100.000000"
"0xdbefb887662ca19cd485381f3386fe5f8537b910","0xdbefb887662ca19cd485381f3386fe5f8537b910","Ethereum","ethereum","","","6.93778100940666","","3","","2",""
"0xdb59e8eb395661d4462566cfcc09a4f2657c03e2","0xdb59e8eb395661d4462566cfcc09a4f2657c03e2","Ethereum","ethereum","","","6.937614176376041","","4","","1",""
"0xd8cdde7a8d730caefd6ae2e90037685cab7fa949","0xd8cdde7a8d730caefd6ae2e90037685cab7fa949","Ethereum","ethereum","","","6.937574908197373","508.40702584206673","5","66.666667","5","66.666667"
"0x164f5f6562bf26357e9b864d01bfa4b4ebbc547e","0x164f5f6562bf26357e9b864d01bfa4b4ebbc547e","Ethereum","ethereum","","","6.936737945230506","1483.5148171322278","6","500.000000","1","0.000000"
"0xa7853d524ff9a8f39ed03e41e5c96d72b1ec3878","0xa7853d524ff9a8f39ed03e41e5c96d72b1ec3878","Ethereum","ethereum","","","6.936516909970226","","6","","3",""
"0x4408bae91e8d64e93d2bb93e8c322c06c55e776f","0x4408bae91e8d64e93d2bb93e8c322c06c55e776f","Ethereum","ethereum","","","6.936180101749944","1785.7574651662378","4","300.000000","1","0.000000"
"0xb026ed79643c9eeff9f5350afb959838a7ea6e8a","0xb026ed79643c9eeff9f5350afb959838a7ea6e8a","Ethereum","ethereum","","","6.936085538933275","","8","","1",""
"0x5d47a9a442cb798e113d5a3e4f2994d290146dca","0x5d47a9a442cb798e113d5a3e4f2994d290146dca","Ethereum","ethereum","","","6.935162300625648","","2","","2",""
"0x45fdddeca2b844b174d11bf6c845d81086552807","0x45fdddeca2b844b174d11bf6c845d81086552807","Ethereum","ethereum","","","6.9351477176292295","","7","","1",""
"0xd761015a4a96f0fd5baf9b913f0574325e56207f","0xd761015a4a96f0fd5baf9b913f0574325e56207f","Ethereum","ethereum","","","6.934492011142742","","5","","3",""
"0x41d7771a17c1e2c8d480d766569f9e97cc99ab6c","0x41d7771a17c1e2c8d480d766569f9e97cc99ab6c","Ethereum","ethereum","","","6.934190569977124","","5","","1",""
"0x063857d032fedc3664ff0c39c7bce32f0d674e10","0x063857d032fedc3664ff0c39c7bce32f0d674e10","Ethereum","ethereum","","","6.932953153139356","406.11516818393216","2","0.000000","1","0.000000"
"0x8308c631d4773b86951cee1771b1ada0a53f164b","0x8308c631d4773b86951cee1771b1ada0a53f164b","Ethereum","ethereum","","","6.9313125030184235","909.5013663938852","5","150.000000","1","0.000000"
"0x7b0a3d6354edcbf92c0c66bff17eaf109a08f9c9","0x7b0a3d6354edcbf92c0c66bff17eaf109a08f9c9","Ethereum","ethereum","","","6.926234132029962","1541.850970016223","7","600.000000","1","0.000000"
"0x04b734d7dbbddd755c52a6d3b541dcc80a129e7b","0x04b734d7dbbddd755c52a6d3b541dcc80a129e7b","Ethereum","ethereum","","","6.9255897049615855","775.5434237298865","9","350.000000","1","0.000000"
"0x25ee60a871c2784076ec59dea51deb58174c4f3d","0x25ee60a871c2784076ec59dea51deb58174c4f3d","Ethereum","ethereum","","","6.92557230501262","","4","","1",""
"0xa50a8c33cd01b0d56be50ebd5a2dbfd59a2bcadb","0xa50a8c33cd01b0d56be50ebd5a2dbfd59a2bcadb","Ethereum","ethereum","","","6.925295940129244","","6","","3",""
"0xf4778ba19ea556d08420969b36f4cb93ed0d413c","0xf4778ba19ea556d08420969b36f4cb93ed0d413c","Ethereum","ethereum","","","6.923664595737883","","8","","6",""
"0x63a235135ce623ef852cfe8ec851e3dd51285dc5","0x63a235135ce623ef852cfe8ec851e3dd51285dc5","Ethereum","ethereum","","","6.923007837009186","","6","","3",""
"0x074698ce30d7e650dc772bb788268ee546d02afe","0x074698ce30d7e650dc772bb788268ee546d02afe","Ethereum","ethereum","","","6.9214535090587965","","1","","1",""
"0x4991a02d4df860f5dac7fd19571f553eba7a64b2","0x4991a02d4df860f5dac7fd19571f553eba7a64b2","Ethereum","ethereum","","","6.921232473510715","","4","","3",""
"0x503e26e4a9c2fb2fa141e038065226b8c591c451","0x503e26e4a9c2fb2fa141e038065226b8c591c451","Ethereum","ethereum","","","6.921153586009545","184.2323485055081","8","0.000000","1","0.000000"
"0x2c5de4c614127184cd0c704ac1f0988b3e982e61","0x2c5de4c614127184cd0c704ac1f0988b3e982e61","Ethereum","ethereum","","","6.9206853133200825","","5","","1",""
"0xa5e920146c6128a54cd61aebf6e51058a6125f30","0xa5e920146c6128a54cd61aebf6e51058a6125f30","Ethereum","ethereum","","","6.920566115530152","","7","","1",""
"0xeb29596e0765097c07372ea19f544749c07c9b1e","0xeb29596e0765097c07372ea19f544749c07c9b1e","Ethereum","ethereum","","","6.918036210660206","2372.2066729720686","4","300.000000","2","100.000000"
"0xf9d5ded034d7d27a6dc993add34c3424cae32637","0xf9d5ded034d7d27a6dc993add34c3424cae32637","Ethereum","ethereum","","","6.9172057490221235","833.981799296425","6","200.000000","2","0.000000"
"0x666666660afb0a3da31668c885297b1002ad3e2f","0x666666660afb0a3da31668c885297b1002ad3e2f","Ethereum","ethereum","","","6.915455238761207","","7","","6",""
"0xd0e07a74bd4655ff6ce0beda3c91c86654821df8","0xd0e07a74bd4655ff6ce0beda3c91c86654821df8","Ethereum","ethereum","","","6.915323845838424","","4","","1",""
"0x46c54227e786d927ba952259f6f5846babd8b312","0x46c54227e786d927ba952259f6f5846babd8b312","Ethereum","ethereum","","","6.913762270643551","","1","","1",""
"0xfebd8d875dfd9f043322e783af53665a12d4a5a9","0xfebd8d875dfd9f043322e783af53665a12d4a5a9","Ethereum","ethereum","","","6.913394243315352","","8","","8",""
"0xf3c94060258b0a23254ec8a5874ec76518c1e3c0","0xf3c94060258b0a23254ec8a5874ec76518c1e3c0","Ethereum","ethereum","","","6.912805251691577","221.87682371556284","8","60.000000","1","0.000000"
"0xcd7709ae50cad2fa421e47678fcfb7fe4a854aaf","0xcd7709ae50cad2fa421e47678fcfb7fe4a854aaf","Ethereum","ethereum","","","6.909880224622619","1472.0042357993386","5","400.000000","4","300.000000"
"0x9918d650601f0bd44d068ce792905e13ddffa9d3","0x9918d650601f0bd44d068ce792905e13ddffa9d3","Ethereum","ethereum","","","6.9096726794379055","","4","","3",""
"0x4073e0f5ae230ca93bf7933e13c2edceb78c118f","0x4073e0f5ae230ca93bf7933e13c2edceb78c118f","Ethereum","ethereum","","","6.909481929162136","3249.340083290007","5","400.000000","4","300.000000"
"0x0147711dc32573adf0f9eeaaa10511d562760b0d","0x0147711dc32573adf0f9eeaaa10511d562760b0d","Ethereum","ethereum","","","6.909397707478078","","2","","1",""
"0x0a6a18daea35467533ff7c835177cb10592c0222","0x0a6a18daea35467533ff7c835177cb10592c0222","Ethereum","ethereum","","","6.909188492320501","","5","","1",""
"0xfee836f28f53dd420a7d0e971b95affc641736b4","0xfee836f28f53dd420a7d0e971b95affc641736b4","Ethereum","ethereum","","","6.908797971587927","","3","","3",""
"0xc35d86277d82f95b4b87ac7d3044cb4a0050a456","0xc35d86277d82f95b4b87ac7d3044cb4a0050a456","Ethereum","ethereum","","","6.908584626200362","371.3890501442809","8","60.000000","1","0.000000"
"0x9271f3b80bc81e38a5253329c769ff85d49ca136","0x9271f3b80bc81e38a5253329c769ff85d49ca136","Ethereum","ethereum","","","6.907809777552624","","4","","1",""
"0xd3c67806a6ce24a46444a5a5cffde66a5fae33c4","0xd3c67806a6ce24a46444a5a5cffde66a5fae33c4","Ethereum","ethereum","","","6.907554495817756","","3","","1",""
"0x6ccc034a549017607d960decbccbdaab5c12565e","0x6ccc034a549017607d960decbccbdaab5c12565e","Ethereum","ethereum","","","6.907087415550091","","5","","4",""
"0xfa6b470cd482a0a4ff1ae5cfc9017cd8faf0ab00","0xfa6b470cd482a0a4ff1ae5cfc9017cd8faf0ab00","Ethereum","ethereum","","","6.906547228136951","","4","","4",""
"0xeda21805c45ba637983a315a793a4db79945238f","0xeda21805c45ba637983a315a793a4db79945238f","Ethereum","ethereum","","","6.902369016843399","","4","","2",""
"0x3847a55c54f1bf4a44353c32a5575f3f169db048","0x3847a55c54f1bf4a44353c32a5575f3f169db048","Ethereum","ethereum","","","6.900374737811058","947.7786649463433","5","66.666667","2","-33.333333"
"0xa94137c3f75e7708b0e0132e128249f07f94445a","0xa94137c3f75e7708b0e0132e128249f07f94445a","Ethereum","ethereum","","","6.898880379333695","","8","","1",""
"0x2e56c7d9a4422038113ee9ce7d67a37c54dfa642","0x2e56c7d9a4422038113ee9ce7d67a37c54dfa642","Ethereum","ethereum","","","6.8987387747160085","2222.2736372349827","4","300.000000","2","100.000000"
"0x84b1ee4451c932d094819b71033d02b192c3f7a3","0x84b1ee4451c932d094819b71033d02b192c3f7a3","Ethereum","ethereum","","","6.898135427241537","894.207333398237","8","166.666667","7","133.333333"
"0xbcccdd92d8b53333025961e7047d82317cf3fd05","0xbcccdd92d8b53333025961e7047d82317cf3fd05","Ethereum","ethereum","","","6.898085611662376","962.5528873721889","7","250.000000","2","0.000000"
"0xe0a202a84dc35f84ca4144ebd16ad8eca05cb18b","0xe0a202a84dc35f84ca4144ebd16ad8eca05cb18b","Ethereum","ethereum","","","6.897952534116322","","6","","6",""
"0x841bb93dfa9475f0f6fca21f3b48ceff1323e1a6","0x841bb93dfa9475f0f6fca21f3b48ceff1323e1a6","Ethereum","ethereum","","","6.897925919301269","166.81577625875863","7","-12.500000","1","0.000000"
"0xdd52c77eb073a963c56c22d360df1fba8b9e9f3b","0xdd52c77eb073a963c56c22d360df1fba8b9e9f3b","Ethereum","ethereum","","","6.89682248176423","","6","","4",""
"0x1ab820f8ec4d73c73124de2a313aad108c15e72f","0x1ab820f8ec4d73c73124de2a313aad108c15e72f","Ethereum","ethereum","","","6.894928581689218","","6","","5",""
"0x12ff80dc64e2c069fa2a8d4278b9a20f5fb671a8","0x12ff80dc64e2c069fa2a8d4278b9a20f5fb671a8","Ethereum","ethereum","","","6.894826218004862","262.60819452659035","4","33.333333","2","100.000000"
"0xec099869b7fa9b9a13e97829c0b7c50adf7a3428","0xec099869b7fa9b9a13e97829c0b7c50adf7a3428","Ethereum","ethereum","","","6.892946454077317","","3","","2",""
"0x291007fde103e6041ba8ce858de0d2bb98869c7f","0x291007fde103e6041ba8ce858de0d2bb98869c7f","Ethereum","ethereum","","","6.892300666022031","","1","","1",""
"0x40638c53d6ef529243a981844b7192744640dd40","0x40638c53d6ef529243a981844b7192744640dd40","Ethereum","ethereum","","","6.891913932760794","183.13992942741405","6","-33.333333","3","-25.000000"
"0xcbc1b417e3425dca85ed335a85a888fc87e765e3","0xcbc1b417e3425dca85ed335a85a888fc87e765e3","Ethereum","ethereum","","","6.8914438981139226","2090.632643257474","5","400.000000","1","0.000000"
"0x8c4ff03ef461cb57e661b82ea579e8c7f10a7491","0x8c4ff03ef461cb57e661b82ea579e8c7f10a7491","Ethereum","ethereum","","","6.890656870701932","","5","","4",""
"0xa15d4e90cced2a7163978b244cb50423a5fa081a","0xa15d4e90cced2a7163978b244cb50423a5fa081a","Ethereum","ethereum","","","6.890462304090188","","5","","4",""
"0x6f6a6c4f281d85dd5d6471631529a1a64de5efc3","0x6f6a6c4f281d85dd5d6471631529a1a64de5efc3","Ethereum","ethereum","","","6.889728167585824","","5","","2",""
"0x9513c8eee5e94461aa734f526c16261ec61c7eaf","0x9513c8eee5e94461aa734f526c16261ec61c7eaf","Ethereum","ethereum","","","6.889678204142131","","15","","3",""
"0x9e76dcc6656a6817d989f4074ee8d032dc93187d","0x9e76dcc6656a6817d989f4074ee8d032dc93187d","Ethereum","ethereum","","","6.888389467093058","1952.0122147550449","5","400.000000","1","0.000000"
"0xaaf1815c81c7c0befeb701faed579e63660a6b20","0xaaf1815c81c7c0befeb701faed579e63660a6b20","Ethereum","ethereum","","","6.887809822170344","","6","","3",""
"0xdbeeae9c614e2119b9ddffee62ec8ccca5ec179d","0xdbeeae9c614e2119b9ddffee62ec8ccca5ec179d","Ethereum","ethereum","","","6.887597238667728","","6","","2",""
"0xadc9dc6e51a8b77508af2493b40ab12a7d8c711e","0xadc9dc6e51a8b77508af2493b40ab12a7d8c711e","Ethereum","ethereum","","","6.887284179021805","","5","","4",""
"0xbf0048aebd52c1d7d4d8a76500a610cc613ba220","0xbf0048aebd52c1d7d4d8a76500a610cc613ba220","Ethereum","ethereum","","","6.8872316880883275","","5","","2",""
"0x94422d7fae11fe241e0c95fe8c7306f6072a2c09","0x94422d7fae11fe241e0c95fe8c7306f6072a2c09","Ethereum","ethereum","","","6.8864338976995","","2","","1",""
"0xe5517925ffa43b46c7366aac962307206a348b52","0xe5517925ffa43b46c7366aac962307206a348b52","Ethereum","ethereum","","","6.884623177195763","853.4608947350524","7","250.000000","7","250.000000"
"0x86bd1840e0a1bb0e879ae18d07fa5f116e13c514","0x86bd1840e0a1bb0e879ae18d07fa5f116e13c514","Ethereum","ethereum","","","6.883622859311618","","6","","4",""
"0x56731d687abb293bf8f05e478df093eafc288131","0x56731d687abb293bf8f05e478df093eafc288131","Ethereum","ethereum","","","6.881443607704884","","6","","6",""
